Match Number,Article Number,Mention Id,Mention Text,Linked Balls,sub_entity,label_detailed
7,502739,m25,solid platform laid by Darren Bravo and Dwayne Smith,"1:0.4.0,1:0.5.0,1:0.5.1,1:0.6.0,1:1.1.0,1:1.2.0,1:1.3.0,1:1.4.0,1:1.5.0,1:1.6.0,1:2.1.0,1:2.2.0,1:2.3.0,1:2.4.0,1:2.5.0,1:2.6.0,1:3.1.0,1:3.2.0,1:3.3.0,1:3.4.0,1:3.5.0,1:3.6.0,1:4.1.0,1:4.2.0,1:4.3.0,1:4.4.0,1:4.5.0,1:4.6.0,1:5.1.0,1:5.2.0,1:5.3.0,1:5.4.0,1:5.4.1,1:5.5.0,1:5.6.0,1:6.1.0,1:6.2.0,1:6.3.0,1:6.4.0,1:6.5.0,1:6.6.0,1:7.1.0,1:7.2.0,1:7.3.0,1:7.4.0,1:7.5.0,1:7.6.0,1:8.1.0,1:8.2.0,1:8.3.0,1:8.4.0,1:8.5.0,1:8.6.0,1:9.1.0,1:9.2.0,1:9.3.0,1:9.4.0,1:9.5.0,1:9.6.0,1:10.1.0,1:10.2.0,1:10.3.0,1:10.4.0,1:10.5.0,1:10.6.0,1:11.1.0,1:11.2.0,1:11.3.0,1:11.4.0,1:11.5.0,1:11.6.0,1:12.1.0,1:12.2.0,1:12.3.0,1:12.4.0,1:12.5.0,1:12.6.0,1:13.1.0,1:13.2.0,1:13.3.0,1:13.4.0,1:13.5.0,1:13.6.0,1:14.1.0,1:14.2.0,1:14.2.1,1:14.3.0,1:14.4.0,1:14.5.0,1:14.6.0,1:15.1.0,1:15.2.0,1:15.3.0,1:15.4.0,1:15.5.0,1:15.6.0,1:16.1.0,1:16.2.0,1:16.3.0,1:16.4.0,1:16.5.0,1:16.6.0,1:17.1.0,1:17.1.1,1:17.2.0,1:17.3.0,1:17.4.0,1:17.5.0,1:17.6.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,1:19.1.0,1:19.2.0,1:19.3.0,1:19.4.0,1:19.5.0,1:19.6.0,1:20.1.0,1:20.2.0,1:20.3.0,1:20.4.0,1:20.5.0,1:20.6.0,1:21.1.0,1:21.2.0,1:21.3.0,1:21.4.0,1:21.5.0,1:21.6.0,1:22.1.0,1:22.2.0,1:22.3.0,1:22.4.0,1:22.5.0,1:22.6.0,1:23.1.0,",PARTNERSHIP,"PARTNERSHIP(Darren Bravo, Devon Smith)"
7,502739,m26,early departure of Chris Gayle,1:0.3.0,OUT,OUT(Chris Gayle)
7,502739,m27,a 111-run partnership,"1:0.4.0,1:0.5.0,1:0.5.1,1:0.6.0,1:1.1.0,1:1.2.0,1:1.3.0,1:1.4.0,1:1.5.0,1:1.6.0,1:2.1.0,1:2.2.0,1:2.3.0,1:2.4.0,1:2.5.0,1:2.6.0,1:3.1.0,1:3.2.0,1:3.3.0,1:3.4.0,1:3.5.0,1:3.6.0,1:4.1.0,1:4.2.0,1:4.3.0,1:4.4.0,1:4.5.0,1:4.6.0,1:5.1.0,1:5.2.0,1:5.3.0,1:5.4.0,1:5.4.1,1:5.5.0,1:5.6.0,1:6.1.0,1:6.2.0,1:6.3.0,1:6.4.0,1:6.5.0,1:6.6.0,1:7.1.0,1:7.2.0,1:7.3.0,1:7.4.0,1:7.5.0,1:7.6.0,1:8.1.0,1:8.2.0,1:8.3.0,1:8.4.0,1:8.5.0,1:8.6.0,1:9.1.0,1:9.2.0,1:9.3.0,1:9.4.0,1:9.5.0,1:9.6.0,1:10.1.0,1:10.2.0,1:10.3.0,1:10.4.0,1:10.5.0,1:10.6.0,1:11.1.0,1:11.2.0,1:11.3.0,1:11.4.0,1:11.5.0,1:11.6.0,1:12.1.0,1:12.2.0,1:12.3.0,1:12.4.0,1:12.5.0,1:12.6.0,1:13.1.0,1:13.2.0,1:13.3.0,1:13.4.0,1:13.5.0,1:13.6.0,1:14.1.0,1:14.2.0,1:14.2.1,1:14.3.0,1:14.4.0,1:14.5.0,1:14.6.0,1:15.1.0,1:15.2.0,1:15.3.0,1:15.4.0,1:15.5.0,1:15.6.0,1:16.1.0,1:16.2.0,1:16.3.0,1:16.4.0,1:16.5.0,1:16.6.0,1:17.1.0,1:17.1.1,1:17.2.0,1:17.3.0,1:17.4.0,1:17.5.0,1:17.6.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,1:19.1.0,1:19.2.0,1:19.3.0,1:19.4.0,1:19.5.0,1:19.6.0,1:20.1.0,1:20.2.0,1:20.3.0,1:20.4.0,1:20.5.0,1:20.6.0,1:21.1.0,1:21.2.0,1:21.3.0,1:21.4.0,1:21.5.0,1:21.6.0,1:22.1.0,1:22.2.0,1:22.3.0,1:22.4.0,1:22.5.0,1:22.6.0,1:23.1.0,",PARTNERSHIP,"PARTNERSHIP(Darren Bravo, Devon Smith)"
7,502739,m28,Dwayne Bravo and Shivnarine Chanderpaul showed some fight with a 58-run stand of their own,"1:24.4.0,",PARTNERSHIP,"PARTNERSHIP(Shivnarine Chanderpaul, Devon Smith)"
7,502739,m29,After Darren Bravo fell for 73 off 82 balls with the score on 113 for 2,1:23.1.0,OUT,OUT(Darren Bravo)
7,502739,m30,West Indies lost the next eight wickets for just 89 runs,"1:24.4.0,1:26.1.0,1:37.5.0,1:42.2.0,1:43.3.0,1:44.6.0,1:45.1.0,1:47.3.0,",WICKETS,-8TO-1 of WICKETS(INNINGS1)
7,502739,m31,AB de Villiers' century,2:38.5.0,BALL,"BALL(AB de Villiers, SCORE, 100, ?)"
7,502739,m32,The 119-run partnership between Graeme Smith and de Villiers,"2:5.1.0,2:5.2.0,2:5.3.0,2:5.4.0,2:5.5.0,2:5.6.0,2:6.1.0,2:6.2.0,2:6.3.0,2:6.4.0,2:6.5.0,2:6.6.0,2:7.1.0,2:7.2.0,2:7.3.0,2:7.4.0,2:7.5.0,2:7.6.0,2:8.1.0,2:8.2.0,2:8.3.0,2:8.4.0,2:8.5.0,2:8.6.0,2:9.1.0,2:9.2.0,2:9.3.0,2:9.4.0,2:9.5.0,2:9.6.0,2:10.1.0,2:10.2.0,2:10.3.0,2:10.4.0,2:10.5.0,2:10.6.0,2:11.1.0,2:11.2.0,2:11.3.0,2:11.4.0,2:11.5.0,2:11.6.0,2:12.1.0,2:12.2.0,2:12.3.0,2:12.4.0,2:12.5.0,2:12.6.0,2:13.1.0,2:13.2.0,2:13.3.0,2:13.4.0,2:13.5.0,2:13.6.0,2:14.1.0,2:14.2.0,2:14.3.0,2:14.4.0,2:14.5.0,2:14.6.0,2:15.1.0,2:15.2.0,2:15.3.0,2:15.4.0,2:15.5.0,2:15.6.0,2:16.1.0,2:16.2.0,2:16.3.0,2:16.4.0,2:16.5.0,2:16.6.0,2:17.1.0,2:17.2.0,2:17.3.0,2:17.4.0,2:17.5.0,2:17.6.0,2:18.1.0,2:18.2.0,2:18.3.0,2:18.4.0,2:18.5.0,2:18.6.0,2:19.1.0,2:19.2.0,2:19.3.0,2:19.4.0,2:19.5.0,2:19.6.0,2:20.1.0,2:20.2.0,2:20.3.0,2:20.4.0,2:20.5.0,2:20.6.0,2:21.1.0,2:21.2.0,2:21.3.0,2:21.4.0,2:21.5.0,2:21.6.0,2:22.1.0,2:22.2.0,2:22.3.0,2:22.4.0,2:22.5.0,2:22.6.0,2:23.1.0,2:23.2.0,2:23.3.0,2:23.4.0,2:23.5.0,2:23.6.0,2:24.1.0,2:24.2.0,2:24.3.0,2:24.4.0,2:24.5.0,2:24.6.0,2:25.1.0,2:25.2.0,2:25.3.0,2:25.4.0,2:25.5.0,2:25.6.0,2:26.1.0,2:26.2.0,2:26.3.0,2:26.4.0,2:26.5.0,2:26.6.0,2:27.1.0,2:27.2.0,2:27.3.0,2:27.4.0,2:27.5.0,2:27.6.0,2:28.1.0,2:28.2.0,",PARTNERSHIP,"PARTNERSHIP(AB de Villiers, Graeme Smith)"
7,502739,m33,Imran Tahir's spell of 4 for 41,"1:13.1.0,1:13.2.0,1:13.3.0,1:13.4.0,1:13.5.0,1:13.6.0,1:15.1.0,1:15.2.0,1:15.3.0,1:15.4.0,1:15.5.0,1:15.6.0,1:24.1.0,1:24.2.0,1:24.3.0,1:24.4.0,1:24.5.0,1:24.6.0,1:26.1.0,1:26.2.0,1:26.3.0,1:26.4.0,1:26.5.0,1:26.6.0,1:28.1.0,1:28.2.0,1:28.3.0,1:28.4.0,1:28.5.0,1:28.6.0,1:30.1.0,1:30.2.0,1:30.3.0,1:30.4.0,1:30.5.0,1:30.6.0,1:38.1.0,1:38.2.0,1:38.3.0,1:38.4.0,1:38.5.0,1:38.6.0,1:40.1.0,1:40.2.0,1:40.3.0,1:40.4.0,1:40.5.0,1:40.6.0,1:42.1.0,1:42.2.0,1:42.3.0,1:42.4.0,1:42.5.0,1:42.6.0,1:44.1.0,1:44.2.0,1:44.3.0,1:44.4.0,1:44.5.0,1:44.6.0,",BOWL,BOWL(Imran Tahir)
7,502739,m34,Botha opened the bowling,1:0.1.0,OTHERS,1st of BOWL(Botha)
7,502739,m35,snared Gayle with an edge to slip,1:0.3.0,OUT,OUT(Gayle)
7,502739,m36,Bravo set the early tone with a couple of deftly glanced boundaries off Steyn,"1:1.4.0,1:1.6.0,1:5.2.0,",BATBOWL,FOUR(DM Bravo) AND BOWL(Steyn)
7,502739,m37,a 55-ball 50 in the 16th over,1:15.1.0,BALL,"BALL(DM Bravo, SCORE, 50, 55)"
7,502739,m38,a remarkable one-handed smite over long-on off Tahir,1:15.3.0,SIX,SIX(DM Bravo) AND BOWL(Tahir)
7,502739,m39,The century stand was brought up off 117 deliveries in the 20th over,"1:0.4.0,1:0.5.0,1:0.5.1,1:0.6.0,1:1.1.0,1:1.2.0,1:1.3.0,1:1.4.0,1:1.5.0,1:1.6.0,1:2.1.0,1:2.2.0,1:2.3.0,1:2.4.0,1:2.5.0,1:2.6.0,1:3.1.0,1:3.2.0,1:3.3.0,1:3.4.0,1:3.5.0,1:3.6.0,1:4.1.0,1:4.2.0,1:4.3.0,1:4.4.0,1:4.5.0,1:4.6.0,1:5.1.0,1:5.2.0,1:5.3.0,1:5.4.0,1:5.4.1,1:5.5.0,1:5.6.0,1:6.1.0,1:6.2.0,1:6.3.0,1:6.4.0,1:6.5.0,1:6.6.0,1:7.1.0,1:7.2.0,1:7.3.0,1:7.4.0,1:7.5.0,1:7.6.0,1:8.1.0,1:8.2.0,1:8.3.0,1:8.4.0,1:8.5.0,1:8.6.0,1:9.1.0,1:9.2.0,1:9.3.0,1:9.4.0,1:9.5.0,1:9.6.0,1:10.1.0,1:10.2.0,1:10.3.0,1:10.4.0,1:10.5.0,1:10.6.0,1:11.1.0,1:11.2.0,1:11.3.0,1:11.4.0,1:11.5.0,1:11.6.0,1:12.1.0,1:12.2.0,1:12.3.0,1:12.4.0,1:12.5.0,1:12.6.0,1:13.1.0,1:13.2.0,1:13.3.0,1:13.4.0,1:13.5.0,1:13.6.0,1:14.1.0,1:14.2.0,1:14.2.1,1:14.3.0,1:14.4.0,1:14.5.0,1:14.6.0,1:15.1.0,1:15.2.0,1:15.3.0,1:15.4.0,1:15.5.0,1:15.6.0,1:16.1.0,1:16.2.0,1:16.3.0,1:16.4.0,1:16.5.0,1:16.6.0,1:17.1.0,1:17.1.1,1:17.2.0,1:17.3.0,1:17.4.0,1:17.5.0,1:17.6.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,1:19.1.0,1:19.2.0,1:19.3.0,1:19.4.0,1:19.5.0,1:19.6.0,1:20.1.0,1:20.2.0,1:20.3.0,1:20.4.0,1:20.5.0,1:20.6.0,1:21.1.0,1:21.2.0,1:21.3.0,1:21.4.0,1:21.5.0,1:21.6.0,1:22.1.0,1:22.2.0,1:22.3.0,1:22.4.0,1:22.5.0,1:22.6.0,1:23.1.0,",PARTNERSHIP,"PARTNERSHIP(DS Smith, DM Bravo)"
7,502739,m40,"Again the offspinner provided the breakthrough, slipping one past an uncertain flick to pin Bravo in front of middle and dismiss him for 73 despite a slightly desperate referral from the batsman",1:23.1.0,OUT,OUT(DM Bravo)
7,502739,m41,"Tahir then took centre stage, holding a a simple caught-and-bowled chance off Smith",1:24.4.0,OUT,OUT(DS Smith)
7,502739,m42,removing Ramnaresh Sarwan before he had time to settle,1:26.1.0,OUT,OUT(Ramnaresh Sarwan)
7,502739,m43,A reverse-sweep from Chanderpaul went straight to the man at short third man but inexplicably a run was called for and Bravo was easily run out for 40,1:37.5.0,OUT,OUT(DJ Bravo)
7,502739,m44,the score 178 for 5 in the 38th over,1:37.4.0,BALL,"BALL(West Indies, SCORE, 178, ?)"
7,502739,m45,"Chanderpaul, who had upped the tempo with a couple of thumping strikes, chipped Tahir straight to Peterson at long-off",1:42.2.0,OUT,OUT(Chanderpaul)
7,502739,m46,Kieron Pollard's arrival at the crease caused an immediate ripple of excitement among a decent crowd of spectators,1:43.3.0,OTHERS,1st of BAT(Kieron Pollard)
7,502739,m47,Steyn returned to dismiss him for a golden duck with a skidding inswinger that struck the pad in front of middle and leg,1:43.3.0,OUT,OUT(Kieron Pollard)
7,502739,m48,"Tahir had his fourth wicket when a wild swipe from wicketkeeper Devon Thomas ended up in JP Duminy's hands, running back from extra cover",1:44.6.0,OUT,OUT(Devon Thomas)
7,502832,m1,"Morne Morkel, in his second over, bowling round the wicket made full use of his height to find wherever shred of bounce there may have been in the wicket. The ball leapt off the ground and at Darren Bravo's nose like a drone in a bad mood. Bravo got his wrists out of the way, turned his body convex and lived to see many moments more.",1:8.1.0,OTHERS,1:8.1.0
7,502832,m2,"Botha tossed one up, Bravo Sr leapt at it, swinging angry, clean and over midwicket for six.",1:32.1.0,SIX,SIX(DJ Bravo) AND BOWL(Botha)
7,502832,m3,his first wicket in international cricket,2:28.3.0,OUT,OUT(Smith)
7,502832,m4,Kemar Roach competed with Tahir for the most animated celebration when he dismissed Hashim Amla in the second over he bowled,2:3.3.0,OUT,OUT(Hashim Amla)
7,502832,m5,After Amla was caught at slip,2:3.3.0,OUT,OUT(Hashim Amla)
7,502832,m6,"When Graeme Smith gestured for spectators to move away from the sight screen and refused to take his guard until they did so, Chris Gayle was impatient for play to resume. He kept mockingly approaching the crease, as though he was about to bowl, and then lobbed the ball over to Devon Thomas behind the stumps. Thomas removed the bails and, for a laugh, appealed. Smith was, predictably, unimpressed.",2:19.1.0,OTHERS,2:19.1.0
7,502856,m1,"A pitch that looked relatively placid provided Botha with sharp turn for the third ball he bowled. While Chris Gayle was walking back, Graeme Smith's Zimbabwean strategy of opening the bowling with spin was justified.",2:28.3.0,OUT,OUT(Graeme Smith)
7,502856,m2,Steyn's first over was worth 11 runs,"1:1.1.0,1:1.2.0,1:1.3.0,1:1.4.0,1:1.5.0,1:1.6.0,",BOWL,1st OVER of BOWL(Steyn)
7,502856,m3,Jacques Kallis bowled two overs that went for 10 and nine,"1:7.1.0,1:7.2.0,1:7.3.0,1:7.4.0,1:7.5.0,1:7.6.0,1:9.1.0,1:9.2.0,1:9.3.0,1:9.4.0,1:9.5.0,1:9.6.0,1:11.1.0,1:11.2.0,1:11.3.0,1:11.4.0,1:11.5.0,1:11.6.0,",BOWL,BOWL(Jacques Kallis)
7,502856,m4,Imran Tahir's second over was 11,"1:15.1.0,1:15.2.0,1:15.3.0,1:15.4.0,1:15.5.0,1:15.6.0,",BOWL,2nd OVER of BOWL(Imran Tahir)
7,502856,m5,The next six overs had 27 runs scored off them,"1:17.1.0,1:17.1.1,1:17.2.0,1:17.3.0,1:17.4.0,1:17.5.0,1:17.6.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,1:19.1.0,1:19.2.0,1:19.3.0,1:19.4.0,1:19.5.0,1:19.6.0,1:20.1.0,1:20.2.0,1:20.3.0,1:20.4.0,1:20.5.0,1:20.6.0,1:21.1.0,1:21.2.0,1:21.3.0,1:21.4.0,1:21.5.0,1:21.6.0,1:22.1.0,1:22.2.0,1:22.3.0,1:22.4.0,1:22.5.0,1:22.6.0,",OVERS,OVERS(1:18TO1:23)
7,502856,m6,Bravo was out lbw to Botha,1:23.1.0,OUT,OUT(Darren Bravo)
7,502856,m7,took two wickets in two overs,"1:24.4.0,1:26.1.0,",WICKETS,1TO2 of WICKETS(Tahir)
7,502856,m8,had he held on to the second return chance that went his way,1:26.5.0,DROPPED,1:26.5.0
7,502856,m9,Tahir bowled an initial spell of two overs,"1:13.1.0,1:13.2.0,1:13.3.0,1:13.4.0,1:13.5.0,1:13.6.0,1:15.1.0,1:15.2.0,1:15.3.0,1:15.4.0,1:15.5.0,1:15.6.0,",BOWL,1TO2 OVERS of BOWL(Tahir)
7,502856,m10,two more spells of four overs each,"1:24.1.0,1:24.2.0,1:24.3.0,1:24.4.0,1:24.5.0,1:24.6.0,1:26.1.0,1:26.2.0,1:26.3.0,1:26.4.0,1:26.5.0,1:26.6.0,1:28.1.0,1:28.2.0,1:28.3.0,1:28.4.0,1:28.5.0,1:28.6.0,1:30.1.0,1:30.2.0,1:30.3.0,1:30.4.0,1:30.5.0,1:30.6.0,1:38.1.0,1:38.2.0,1:38.3.0,1:38.4.0,1:38.5.0,1:38.6.0,1:40.1.0,1:40.2.0,1:40.3.0,1:40.4.0,1:40.5.0,1:40.6.0,1:42.1.0,1:42.2.0,1:42.3.0,1:42.4.0,1:42.5.0,1:42.6.0,1:44.1.0,1:44.2.0,1:44.3.0,1:44.4.0,1:44.5.0,1:44.6.0,",BOWL,3TO10 OVERS of BOWL(Tahir)
7,502856,m11,"Steyn, who ran through the West Indies tail with the clinical approach of a surgeon.","1:43.3.0,1:45.1.0,1:47.3.0,",WICKETS,WICKETS(Steyn)
7,502861,m1,A century partnership for the second wicket,"1:0.4.0,1:0.5.0,1:0.5.1,1:0.6.0,1:1.1.0,1:1.2.0,1:1.3.0,1:1.4.0,1:1.5.0,1:1.6.0,1:2.1.0,1:2.2.0,1:2.3.0,1:2.4.0,1:2.5.0,1:2.6.0,1:3.1.0,1:3.2.0,1:3.3.0,1:3.4.0,1:3.5.0,1:3.6.0,1:4.1.0,1:4.2.0,1:4.3.0,1:4.4.0,1:4.5.0,1:4.6.0,1:5.1.0,1:5.2.0,1:5.3.0,1:5.4.0,1:5.4.1,1:5.5.0,1:5.6.0,1:6.1.0,1:6.2.0,1:6.3.0,1:6.4.0,1:6.5.0,1:6.6.0,1:7.1.0,1:7.2.0,1:7.3.0,1:7.4.0,1:7.5.0,1:7.6.0,1:8.1.0,1:8.2.0,1:8.3.0,1:8.4.0,1:8.5.0,1:8.6.0,1:9.1.0,1:9.2.0,1:9.3.0,1:9.4.0,1:9.5.0,1:9.6.0,1:10.1.0,1:10.2.0,1:10.3.0,1:10.4.0,1:10.5.0,1:10.6.0,1:11.1.0,1:11.2.0,1:11.3.0,1:11.4.0,1:11.5.0,1:11.6.0,1:12.1.0,1:12.2.0,1:12.3.0,1:12.4.0,1:12.5.0,1:12.6.0,1:13.1.0,1:13.2.0,1:13.3.0,1:13.4.0,1:13.5.0,1:13.6.0,1:14.1.0,1:14.2.0,1:14.2.1,1:14.3.0,1:14.4.0,1:14.5.0,1:14.6.0,1:15.1.0,1:15.2.0,1:15.3.0,1:15.4.0,1:15.5.0,1:15.6.0,1:16.1.0,1:16.2.0,1:16.3.0,1:16.4.0,1:16.5.0,1:16.6.0,1:17.1.0,1:17.1.1,1:17.2.0,1:17.3.0,1:17.4.0,1:17.5.0,1:17.6.0,1:18.1.0,1:18.2.0,1:18.3.0,1:18.4.0,1:18.5.0,1:18.6.0,1:19.1.0,1:19.2.0,1:19.3.0,1:19.4.0,1:19.5.0,1:19.6.0,1:20.1.0,1:20.2.0,1:20.3.0,1:20.4.0,1:20.5.0,1:20.6.0,1:21.1.0,1:21.2.0,1:21.3.0,1:21.4.0,1:21.5.0,1:21.6.0,1:22.1.0,1:22.2.0,1:22.3.0,1:22.4.0,1:22.5.0,1:22.6.0,1:23.1.0,",PARTNERSHIP,"PARTNERSHIP(DS Smith, DM Bravo)"
7,502861,m2,Chris Gayle's third-ball dismissal,1:0.3.0,OUT,OUT(Chris Gayle)
7,502861,m3,Bravo Jr came into the game,1:0.4.0,OTHERS,1st of BAT(Darren Bravo)
7,502861,m4,2 for 1 with Gayle gone,1:0.2.0,BALL,"BALL(West Indies, SCORE, 2, 1)"
7,502861,m5,He survived a referral at the end of the Johan Botha over,1:0.6.0,REFERRAL,1:0.6.0
7,502861,m6,Bravo flicked Steyn to square leg with the style of a cavalier,"1:1.4.0,1:1.6.0,1:5.2.0,",BATBOWL,FOUR(DM Bravo) AND BOWL(Steyn)
7,502861,m7,"discarded Kallis' medium pace with minimal regard over the infield, past fielders leaping like salmon","1:7.1.0,1:7.3.0,1:11.3.0,",BATBOWL,FOUR(DM Bravo) AND BOWL(Kallis)
7,502861,m8,Eighteen off 11 balls from Kallis,"1:7.1.0,1:7.2.0,1:7.3.0,1:7.4.0,1:7.5.0,1:7.6.0,1:9.3.0,1:11.1.0,1:11.3.0,1:11.4.0,1:11.6.0,",BATBOWL,BAT(DM Bravo) AND BOWL(Kallis)
7,502861,m9,A one-handed six off Imran Tahir didn't end up the way it should have,1:15.3.0,SIX,SIX(Darren Bravo) AND BOWL(Tahir)
7,502861,m10,Botha getting Bravo,1:23.1.0,OUT,OUT(DM Bravo)
7,502861,m11,Smith out to a return catch and wild celebrations from Tahir,2:28.3.0,OUT,OUT(Smith)
7,502861,m12,Three wickets fell for seven runs,"1:23.1.0,2:28.3.0,1:26.1.0,",WICKETS,OUT(DM Bravo) UNION OUT(Smith) UNION OUT(Sarwan)
7,502861,m13,his sixes,"1:30.1.0,1:32.1.0,1:35.4.0,",SIX,SIX(DJ Bravo)
7,502861,m14,Forty off a partnership of 58,"1:26.2.0,1:26.3.0,1:26.4.0,1:26.5.0,1:26.6.0,1:27.1.0,1:27.2.0,1:27.3.0,1:27.4.0,1:27.5.0,1:27.6.0,1:27.6.1,1:28.1.0,1:28.2.0,1:28.3.0,1:28.4.0,1:28.5.0,1:28.6.0,1:29.1.0,1:29.2.0,1:29.3.0,1:29.4.0,1:29.5.0,1:29.6.0,1:30.1.0,1:30.2.0,1:30.3.0,1:30.4.0,1:30.5.0,1:30.6.0,1:31.1.0,1:31.2.0,1:31.3.0,1:31.4.0,1:31.5.0,1:31.6.0,1:32.1.0,1:32.2.0,1:32.3.0,1:32.4.0,1:32.5.0,1:32.6.0,1:33.1.0,1:33.2.0,1:33.3.0,1:33.4.0,1:33.5.0,1:33.6.0,1:34.1.0,1:34.2.0,1:34.3.0,1:34.4.0,1:34.5.0,1:34.6.0,1:35.1.0,1:35.2.0,1:35.3.0,1:35.4.0,1:35.5.0,1:35.6.0,1:36.1.0,1:36.2.0,1:36.3.0,1:36.4.0,1:36.4.1,1:36.5.0,1:36.6.0,1:37.1.0,1:37.2.0,1:37.3.0,1:37.4.0,",PARTNERSHIP,"PARTNERSHIP(DJ Bravo, Chanderpaul)"
7,502861,m15,Bravo's clumsy run-out,1:37.5.0,OUT,OUT(DJ Bravo)
7,502861,m16,Chanderpaul was just hitting his ODI stride,"1:24.5.0,1:25.1.0,1:25.2.0,1:25.3.0,1:25.4.0,1:26.3.0,1:27.1.0,1:27.2.0,1:27.3.0,1:27.4.0,1:28.1.0,1:28.2.0,1:28.3.0,1:28.4.0,1:29.2.0,1:29.3.0,1:30.3.0,1:30.5.0,1:31.4.0,1:31.5.0,1:32.3.0,1:32.4.0,1:33.2.0,1:33.3.0,1:33.4.0,1:33.5.0,1:34.1.0,1:34.2.0,1:34.3.0,1:34.4.0,1:35.1.0,1:35.2.0,1:35.3.0,1:35.6.0,1:36.3.0,1:36.5.0,1:36.6.0,1:37.5.0,1:38.5.0,1:38.6.0,1:39.1.0,1:39.4.0,1:39.5.0,1:40.1.0,1:40.2.0,1:40.3.0,1:40.5.0,1:40.6.0,1:41.4.0,1:42.1.0,1:42.2.0,",BAT,BAT(Chanderpaul)
7,502861,m17,he tried a drive in the sky too many,1:42.2.0,OUT,OUT(Chanderpaul)
7,502861,m18,Pollard took too long to arrive and was gone too soon,1:43.3.0,OUT,OUT(Pollard)
